,Departamento,Municipality,Grid,MPIO_CCNCT,Coca Cultivation Area,Base Coca,Total Erradication,Predicted
30445,CAUCA,PIAMONTE,121_21_2_5,19533,28.52812550163,1129578.0,8248.720000000001,28.677953038215637
16401,CAQUETÁ,CARTAGENA DEL CHAIRÁ,108_79_2_9,18150,2.97,0.0,3500.79,1.4568999674916268
86794,VICHADA,CUMARIBO,73_17_2_1,99773,2.7641999999999998,626848.0,10519.18,6.980892187952995
13211,BOLÍVAR,SANTA ROSA DEL SUR,27_36_3_3,13688,3.509674341248,1232891.0,1055.5152,4.9612141132354735
78706,PUTUMAYO,PUERTO GUZMÁN,121_48_4_14,86571,0.8999999999999999,0.0,6173.39,1.2538679778575896
51317,META,MAPIRIPÁN,84_52_2_22,50325,0.72,377593.0,4126.26,0.8210000205039978
15013,BOLÍVAR,TIQUISIO,27_3_3_19,13810,6.087388650002,2929.0,534.61,6.627562189102173
31272,CAUCA,TIMBIQUÍ,91_37_1_12,19809,6.0524000000000004,3650.0,7270.34,5.563559041023255
79141,PUTUMAYO,PUERTO GUZMÁN,121_65_3_5,86571,9.20675191308,260425.0,0.0,2.456755658239126
21223,CAQUETÁ,MILÁN,122_11_2_14,18460,4.03220312422,34012.0,532.88,4.012556601762771
51365,META,MAPIRIPÁN,84_53_3_3,50325,1.53,0.0,4139.08,1.3985999774932862
43605,GUAVIARE,MIRAFLORES,112_62_1_23,95200,8.391024691875,5079217.0,21285.862999999998,9.24512577533722
34500,CHOCÓ,RIOSUCIO,24_81_3_14,27615,4.5844000000000005,199346.0,1065.044,3.9585893893241884
75682,PUTUMAYO,PUERTO ASÍS,121_61_1_11,86568,50.65886346567,9862116.0,38280.0738,48.99808724403381
85593,VALLE DEL CAUCA,JAMUNDÍ,78_87_2_1,76364,11.76260793181,472091.0,0.0,23.63417553335428
410,AMAZONAS,LA CHORRERA,142_92_3_4,91405,1.71,0.0,0.0,2.219867052435875
28131,CAUCA,GUAPÍ,91_36_3_24,19318,5.064138567380001,502671.0,3160.03,5.904476410150528
88027,VICHADA,CUMARIBO,74_21_2_22,99773,9.16,4837423.0,29027.15,16.15278214454651
60189,NARIÑO,EL CHARCO,91_92_4_18,52250,0.38,6800.0,4365.77,2.5892850106954572
53493,META,PUERTO GAITÁN,84_37_3_25,50568,0.6908,1714.0,0.0,0.7041970029473305
85933,VAUPÉS,MITÚ,127_31_3_13,97001,0.63,19160.0,0.0,0.7128000062704086
5730,ANTIOQUIA,TARAZÁ,25_100_2_16,5790,49.88775046544,2835554.0,38829.890999999996,50.12187101364136
76910,PUTUMAYO,PUERTO CAICEDO,120_60_1_15,86569,24.13791246837,6615763.0,18355.733200000002,27.70625690460205
50549,META,LA MACARENA,95_95_4_21,50350,9.17539450917,1158685.0,1467.08,10.292785126417876
37794,CÓRDOBA,TIERRALTA,25_71_2_3,23807,3.2399999999999998,4340.0,2654.62,3.1719811022281648
14172,BOLÍVAR,SANTA ROSA DEL SUR,27_75_3_16,13688,3.233404681323,546216.0,505.69000000000005,5.739936641156674
80929,PUTUMAYO,PUERTO LEGUÍZAMO,133_31_4_10,86573,55.27941373449,503004.0,7151.456,37.832182750701904
85438,VALLE DEL CAUCA,CALIMA,66_86_3_22,76126,0.43730945831400003,2020.0,0.0,2.458549634963274
20069,CAQUETÁ,FLORENCIA,107_50_1_3,18001,1.49,0.0,0.0,1.360700005888939
21199,CAQUETÁ,MILÁN,108_92_3_23,18460,1.25,15936.0,2182.11,2.293228520154953
18719,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_74_3_2,18150,28.52,23662.0,8789.29,21.489790632724763
63153,NARIÑO,RICAURTE,105_83_2_24,52612,9.01558404015,330743.0,0.0,6.679327620267868
13157,BOLÍVAR,SANTA ROSA DEL SUR,27_35_4_16,13688,15.929352346441,700281.0,6195.5692,14.343904869556427
29308,CAUCA,LÓPEZ DE MICAY,92_1_3_17,19418,26.06991221448,0.0,8079.960000000001,25.998782606124877
7143,ANTIOQUIA,VALDIVIA,33_23_4_21,5854,13.593114,372259.0,2406.96,10.087919448912144
80270,PUTUMAYO,PUERTO LEGUÍZAMO,122_86_3_14,86573,4.6,0.0,1227.97,5.14409987449646
69840,NORTE DE SANTANDER,SARDINATA,28_19_2_18,54720,18.85039859534,3393752.0,832.8,30.67258092880249
11561,BOLÍVAR,MONTECRISTO,27_44_4_21,13458,6.38717268788,432363.0,6231.532,10.824000806808472
57246,META,VISTAHERMOSA,96_12_2_23,50711,8.25,115456.0,15626.119999999999,9.845593047142028
90180,VICHADA,CUMARIBO,85_5_3_15,99773,27.060000000000002,2931074.0,38119.54,41.68884464263916
4928,ANTIOQUIA,SAN LUIS,43_68_1_24,5660,2.84,0.0,1532.21,2.991699969172478
43505,GUAVIARE,MIRAFLORES,112_52_1_22,95200,31.16955367313,4521433.0,32914.933,29.920146961212158
9363,ARAUCA,ARAUQUITA,47_9_1_16,81065,2.45,0.0,3985.9700000000003,2.6059426724910737
82369,PUTUMAYO,VALLE DEL GUAMUEZ,120_96_1_6,86865,37.253438407350004,2770143.0,73180.78,28.786069059371947
67430,NORTE DE SANTANDER,CONVENCIÓN,21_18_4_14,54206,16.18363869013,743850.0,0.0,20.862595672607423
76630,PUTUMAYO,PUERTO CAICEDO,120_49_3_25,86569,5.5639930500000006,2330521.0,17859.6632,6.705549674034119
57922,NARIÑO,BARBACOAS,104_70_4_13,52079,9.684899999999999,99681.0,31353.510000000002,9.025058612823486
58169,NARIÑO,BARBACOAS,104_89_3_1,52079,24.95162351906,1598517.0,10815.901,24.169724390506744
47837,GUAVIARE,SAN JOSÉ DEL GUAVIARE,98_30_1_18,95001,3.01,0.0,13028.34,2.077399996519089
90712,VICHADA,CUMARIBO,99_17_4_7,99773,9.061,3909612.0,18098.05,10.553048119544982
40418,GUAVIARE,EL RETORNO,111_6_2_14,95025,8.791423150625,4699701.0,29294.353,37.595272765159606
88005,VICHADA,CUMARIBO,74_20_4_14,99773,94.319,2586297.0,33882.01,76.2782485961914
9225,ARAUCA,ARAUQUITA,37_98_4_3,81065,11.30915872436,0.0,4650.5199999999995,10.842424904108048
21365,CAQUETÁ,MILÁN,122_14_1_2,18460,39.1026141601,34012.0,0.0,2.6281654089689255
48044,GUAVIARE,SAN JOSÉ DEL GUAVIARE,99_25_1_9,95001,5.52,0.0,8733.58,4.697400007247925
45756,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_30_3_18,95001,31.18531121,6546872.0,64108.923,32.6215668296814
85977,VAUPÉS,MITÚ,128_1_1_23,97001,1.26,19160.0,0.0,1.116899996995926
72103,NORTE DE SANTANDER,TIBÚ,21_80_3_14,54810,87.2319734047,20597636.0,31090.18,78.30271492004394
17231,CAQUETÁ,CARTAGENA DEL CHAIRÁ,122_28_2_9,18150,1.03,0.0,5008.66,2.6047999382019045
3767,ANTIOQUIA,ITUANGO,32_40_1_24,5361,8.28925058521,27591.0,81.34,13.16095782995224
69026,NORTE DE SANTANDER,EL TARRA,21_88_3_3,54250,40.30317721121,3246086.0,1090.62,62.02767031669617
21939,CAQUETÁ,PUERTO RICO,108_35_4_23,18592,1.073367323435,65869.0,556.25,3.664792700111866
77568,PUTUMAYO,PUERTO GUZMÁN,121_24_2_4,86571,14.666177319440001,490494.0,21825.98,30.547742853164674
25707,CAQUETÁ,SOLITA,121_40_2_2,18785,0.81,0.0,74.69,0.7620968782901764
72916,NORTE DE SANTANDER,TIBÚ,22_91_1_12,54810,109.935644342,21444977.0,859.92,37.192066984176634
11765,BOLÍVAR,MONTECRISTO,27_72_1_3,13458,0.45,0.0,661.84,0.6358999910950661
75380,PUTUMAYO,PUERTO ASÍS,120_89_3_20,86568,43.196793390961,9353147.0,39656.83,27.044193296432496
1370,ANTIOQUIA,ANORÍ,33_36_4_1,5040,5.7185,581.0,2559.923,2.457671928703785
29636,CAUCA,MORALES,92_26_2_20,19473,10.12969402286,1574.0,0.0,16.77170253276825
77887,PUTUMAYO,PUERTO GUZMÁN,121_32_2_6,86571,27.03273585959,348465.0,10154.5,20.098877465724946
51998,META,MAPIRIPÁN,97_17_1_18,50325,0.36,0.0,5155.6900000000005,0.7069000220298767
68546,NORTE DE SANTANDER,EL TARRA,21_68_1_21,54250,5.365306986373,2381893.0,0.0,8.96594148159027
30493,CAUCA,PIAMONTE,121_23_1_6,19533,39.47004423413,1703742.0,8248.720000000001,49.806126232147214
70887,NORTE DE SANTANDER,TEORAMA,21_76_1_14,54800,9.598682331220001,738079.0,0.0,7.557663992643357
79018,PUTUMAYO,PUERTO GUZMÁN,121_59_3_11,86571,0.36,0.0,4450.17,0.8553000098466873
3408,ANTIOQUIA,EL BAGRE,33_10_2_15,5250,3.76,27871.0,7538.77,2.396349986791611
54163,META,PUERTO RICO,96_14_4_18,50590,56.632066080746,4282297.0,28274.136,49.77242946624756
46547,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_49_3_12,95001,0.922232001377,3625377.0,6568.96,4.347297185659409
18044,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_41_4_2,18150,7.89,134990.0,12648.83,9.883292388916015
79801,PUTUMAYO,PUERTO LEGUÍZAMO,122_53_3_25,86573,0.9,0.0,1495.0500000000002,2.9221000081300734
32075,CHOCÓ,BAJO BAUDÓ,54_33_3_11,27077,0.81,0.0,0.0,2.3426499652862547
32321,CHOCÓ,BAJO BAUDÓ,54_51_1_11,27077,0.2645,432.0,1078.69,0.2047550031542778
45448,GUAVIARE,SAN JOSÉ DEL GUAVIARE,96_88_4_16,95001,4.78262187322,2898674.0,10320.155,4.8413672769069676
82830,PUTUMAYO,VILLAGARZÓN,120_38_2_6,86885,10.902544236568,1925385.0,7884.66,22.897373924255373
40898,GUAVIARE,EL RETORNO,97_71_4_23,95025,14.65,0.0,20312.199999999997,11.955799746513367
39041,GUAVIARE,CALAMAR,111_11_3_8,95015,14.901580706674999,4308073.0,15440.532,17.247962141036986
54433,META,PUERTO RICO,96_24_1_15,50590,24.235996277525,4133925.0,22262.876,33.40457874298096
15316,BOYACÁ,OTANCHE,44_96_2_18,15507,1.44,0.0,549.87,3.9363000869750975
53092,META,PUERTO CONCORDIA,97_31_1_1,50450,1.26,0.0,1988.23,1.0004000180959702
72312,NORTE DE SANTANDER,TIBÚ,21_99_1_15,54810,38.53744603767,16579523.0,9257.9,53.70580551147461
5984,ANTIOQUIA,TARAZÁ,26_92_1_22,5790,1.53,0.0,17276.93,3.8928221130371092
2144,ANTIOQUIA,CÁCERES,26_94_1_20,5120,6.9998381749997,579210.0,5671.46,5.4491341996192935
71576,NORTE DE SANTANDER,TIBÚ,21_49_1_23,54810,81.5133925282,23129947.0,33599.74,107.44154868125915
52912,META,PUERTO CONCORDIA,97_12_3_10,50450,13.27,0.0,7899.24,12.601032234430313
12882,BOLÍVAR,SAN PABLO,34_45_1_7,13670,1.89,0.0,662.44,3.661982115060091
499,AMAZONAS,PUERTO ALEGRÍA,140_47_2_18,91530,0.6,0.0,0.0,0.41639999583363535
11681,BOLÍVAR,MONTECRISTO,27_54_1_20,13458,24.352240965427,627956.0,4189.992,13.714495358467103
20611,CAQUETÁ,LA MONTAÑITA,108_83_3_6,18410,27.54502522969,1620284.0,4093.13,24.90742202758789
66522,NARIÑO,SAN ANDRÉS DE TUMACO,104_78_4_3,52835,116.96867832267999,22717839.0,199985.27,137.76437385559083
10384,BOLÍVAR,ALTOS DEL ROSARIO,20_66_1_19,13030,2.45,0.0,61.56,3.6215998983383177
18287,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_55_3_21,18150,10.395670178851,267851.0,3690.11,9.837205336093902
59645,NARIÑO,EL CHARCO,105_8_3_16,52250,19.04853620779,446429.0,5656.52,18.734436914920806
36150,CÓRDOBA,PUERTO LIBERTADOR,25_79_3_9,23580,6.336565681786,465678.0,7456.1900000000005,11.069499201774597
50585,META,LA MACARENA,95_96_3_23,50350,0.0781146,196.0,2164.92,0.9922553235292435
22161,CAQUETÁ,PUERTO RICO,108_57_4_13,18592,0.105849599998,65869.0,0.0,0.2861480850726366
55216,META,PUERTO RICO,96_48_1_18,50590,3.7039,582763.0,1278.13,3.5448414480686186
60305,NARIÑO,EL PEÑOL,105_69_4_14,52254,2.16,0.0,0.0,1.4191011476516724
9083,ARAUCA,ARAUQUITA,37_97_1_22,81065,6.119999999999999,0.0,2061.0499999999997,3.7010469281673433
70481,NORTE DE SANTANDER,SARDINATA,29_21_2_25,54720,24.32333086105,3894999.0,469.75,37.043209600448606
25609,CAQUETÁ,SOLITA,121_29_3_4,18785,1.93640625,0.0,0.0,1.4014247101545334
60498,NARIÑO,EL ROSARIO,105_30_3_16,52256,7.243991885610001,40032.0,1264.79,12.597381443977357
75223,PUTUMAYO,PUERTO ASÍS,120_80_4_21,86568,10.707369535474,9700852.0,14375.4408,15.389606471061706
9930,ARAUCA,TAME,37_93_4_12,81794,0.54,0.0,192.39,2.0449000072479246
2354,ANTIOQUIA,CÁCERES,33_14_2_8,5120,33.74090578947,1669012.0,16366.118,35.09048481941223
90767,VICHADA,CUMARIBO,99_2_3_3,99773,13.16,1906349.0,15656.33,10.676560906767845
77824,PUTUMAYO,PUERTO GUZMÁN,121_31_3_8,86571,7.28385439903,128761.0,11287.130000000001,5.674359673261643
60667,NARIÑO,FRANCISCO PIZARRO,104_17_1_1,52520,25.35861694663,590.0,1775.2800000000002,13.914015362858771
40371,GUAVIARE,EL RETORNO,111_5_2_5,95025,1.2205,678615.0,5472.05,2.023116177469492
9074,ARAUCA,ARAUQUITA,37_97_1_13,81065,3.42,0.0,2061.0499999999997,3.7010469281673433
16500,CAQUETÁ,CARTAGENA DEL CHAIRÁ,108_86_4_21,18150,43.6400249978,446258.0,7533.6900000000005,19.016014211177826
52777,META,MESETAS,95_6_3_25,50330,3.04,0.0,0.0,2.3367022460699083
43570,GUAVIARE,MIRAFLORES,112_61_3_4,95200,3.607999974375,1883997.0,12094.64,5.282112802267075
32286,CHOCÓ,BAJO BAUDÓ,54_44_2_18,27077,1.26,0.0,0.0,2.4787999749183656
47392,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_64_2_14,95001,9.82,0.0,37209.380000000005,10.029385046958923
3977,ANTIOQUIA,NECHÍ,26_49_3_10,5495,40.24199331899,1269502.0,4364.253,28.11644720554352
60715,NARIÑO,FRANCISCO PIZARRO,104_7_1_12,52520,7.726507142653,0.0,0.0,2.6592932564020155
42605,GUAVIARE,MIRAFLORES,111_37_1_9,95200,59.51073727,3069117.0,19864.682999999997,12.569053587913514
90041,VICHADA,CUMARIBO,85_38_1_11,99773,26.09,1906349.0,37718.3,45.04440228939056
33056,CHOCÓ,ISTMINA,54_66_4_5,27361,0.4156,735313.0,1535.0140000000001,1.0589410043600946
42023,GUAVIARE,EL RETORNO,97_95_3_15,95025,4.70761787,2870509.0,6545.105,3.9573996487259864
35916,CÓRDOBA,MONTELÍBANO,25_96_3_8,23466,14.70131929453,522809.0,912.1899999999999,9.835830717384816
85923,VAUPÉS,MITÚ,127_10_2_6,97001,1.53,19160.0,0.0,1.4193000054359437
45905,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_36_4_6,95001,3.24,0.0,27443.15,8.198199944496155
6032,ANTIOQUIA,TARAZÁ,32_10_1_16,5790,21.654931547269,3262197.0,37509.319,65.07709091186524
8178,ANTIOQUIA,ZARAGOZA,33_8_4_22,5895,8.2476,18.0,4628.29,8.595861129760742
41542,GUAVIARE,EL RETORNO,97_85_1_22,95025,9.65470676,2287661.0,33517.244999999995,11.903758192062378
65471,NARIÑO,SAN ANDRÉS DE TUMACO,104_57_4_11,52835,36.00354822747,15993782.0,88141.775,30.701803574562074
78350,PUTUMAYO,PUERTO GUZMÁN,121_41_2_6,86571,2.1950028068053973,238687.0,8235.7,4.665705718994141
9164,ARAUCA,ARAUQUITA,37_98_1_25,81065,5.86271207458,0.0,3998.74,3.3186779904365538
68906,NORTE DE SANTANDER,EL TARRA,21_79_4_11,54250,66.68448443221,3193425.0,1780.47,43.911475887298586
50131,META,LA MACARENA,95_78_1_19,50350,8.40888058074,141638.0,3097.58,11.34470815896988
45165,GUAVIARE,SAN JOSÉ DEL GUAVIARE,96_80_1_17,95001,1.73,0.0,2274.2,1.3009999656677247
75226,PUTUMAYO,PUERTO ASÍS,120_80_4_24,86568,5.38842724333,5738489.0,41795.9038,21.907053484916688
8811,ARAUCA,ARAUQUITA,37_86_3_18,81065,5.94,0.0,0.0,5.225700062513352
46667,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_50_4_23,95001,27.15723845043,8601334.0,6149.253,25.709513473510743
27868,CAUCA,EL TAMBO,92_65_2_20,19256,0.792680921053,12122.0,0.0,2.6656295016407965
17661,CAQUETÁ,CARTAGENA DEL CHAIRÁ,122_9_3_8,18150,1.71,0.0,4543.59,1.9035000211000443
13333,BOLÍVAR,SANTA ROSA DEL SUR,27_45_2_3,13688,16.388986382509998,1332063.0,4827.5952,24.536438574790953
82794,PUTUMAYO,VILLAGARZÓN,120_38_1_18,86885,33.01562880233,2471376.0,9356.91,45.599746780395506
18499,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_64_2_2,18150,9.01,0.0,6700.65,8.73180761218071
32957,CHOCÓ,EL LITORAL DEL SAN JUAN,66_56_1_9,27250,0.3995,0.0,973.2,0.22849451899528503
61680,NARIÑO,MAGÜÍ,105_12_3_20,52427,27.77256456739,26525.0,20161.600000000002,35.64746879577637
19119,CAQUETÁ,CURILLO,107_95_3_24,18205,4.925285350123,669609.0,1653.163,8.94998703122139
84858,VALLE DEL CAUCA,BUENAVENTURA,66_94_2_7,76109,4.32,0.0,0.0,4.565882760286331
56425,META,VISTAHERMOSA,81_99_1_10,50711,3.6,0.0,10363.91,2.962099925279617
61186,NARIÑO,LEIVA,105_20_3_7,52405,36.75275675857,81962.0,3126.39,37.0721337890625
45799,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_34_4_4,95001,11.9897,1988540.0,38903.658,11.684369769096374
69541,NORTE DE SANTANDER,SAN CALIXTO,21_96_3_4,54670,14.72124797022,1114373.0,0.0,15.722411065101623
88560,VICHADA,CUMARIBO,74_52_2_22,99773,23.738,2862700.0,20002.262,20.86539666891098
30086,CAUCA,PIAMONTE,121_11_2_11,19533,5.3848208169989995,1599410.0,805.67,28.312935087680817
37107,CÓRDOBA,TIERRALTA,25_51_4_21,23807,13.29408508325,750587.0,2057.615,11.352544429302215
2190,ANTIOQUIA,CÁCERES,26_94_3_2,5120,42.87837326729,1669012.0,14499.268,35.71329051494598
6898,ANTIOQUIA,VALDIVIA,33_12_3_20,5854,79.8769406704,6131167.0,10092.6782,92.77389190673829
16823,CAQUETÁ,CARTAGENA DEL CHAIRÁ,108_99_2_1,18150,2.61,0.0,5579.43,3.497432494163513
53932,META,PUERTO LLERAS,82_95_2_23,50577,5.75,0.0,4187.96,9.504300028085709
22330,CAQUETÁ,PUERTO RICO,108_68_1_7,18592,1.42095703,79020.0,391.67199999999997,1.7143523770570754
40002,GUAVIARE,CALAMAR,96_100_2_25,95015,1.6260000000000001,2845049.0,8379.51,10.13070151925087
18335,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_61_3_22,18150,3.11,0.0,5199.74,4.14009388923645
37494,CÓRDOBA,TIERRALTA,25_62_3_13,23807,1.864342282448,870349.0,433.66,5.489246175289154
23310,CAQUETÁ,SAN VICENTE DEL CAGUÁN,109_43_1_9,18753,2.38454524219,202744.0,0.0,1.9601981625705958
48843,MAGDALENA,SANTA MARTA,3_99_1_5,47001,4.5,0.0,1763.7800000000002,5.35049996137619
22346,CAQUETÁ,PUERTO RICO,108_68_3_14,18592,2.07,2775.0,2961.9399999999996,2.5999935764074324
53898,META,PUERTO LLERAS,82_94_4_16,50577,5.67,0.0,4971.089999999999,5.306500046253205
48110,LA GUAJIRA,DIBULLA,10_1_4_4,44090,0.63,0.0,0.0,1.6337270474433898
41317,GUAVIARE,EL RETORNO,97_82_1_14,95025,6.24,0.0,15850.64,5.211299874782562
33366,CHOCÓ,ISTMINA,66_25_2_10,27361,0.105,735313.0,1535.0140000000001,0.30227399472147226
78496,PUTUMAYO,PUERTO GUZMÁN,121_46_1_13,86571,5.3,5839.0,16698.51,7.2455681443214415
20832,CAQUETÁ,LA MONTAÑITA,108_93_4_20,18410,36.51751937103,1589552.0,5932.42,24.38533823013306
79939,PUTUMAYO,PUERTO LEGUÍZAMO,122_73_2_25,86573,24.4991,152866.0,5425.639999999999,21.702274713516235
50744,META,LA MACARENA,96_61_1_14,50350,53.23041701945,1368257.0,3924.86,51.43756477355957
57351,META,VISTAHERMOSA,96_1_3_13,50711,1.15,0.0,10363.91,1.8692999839782716
79653,PUTUMAYO,PUERTO LEGUÍZAMO,121_90_4_9,86573,5.061765543437,232160.0,3367.566,7.706257419586182
48561,MAGDALENA,SANTA MARTA,3_100_2_1,47001,8.39,0.0,3324.03,8.482700109481812
71458,NORTE DE SANTANDER,TIBÚ,21_40_3_24,54810,37.392736342839,16579523.0,22031.510000000002,51.76460200309754
76860,PUTUMAYO,PUERTO CAICEDO,120_59_3_15,86569,23.98449401769,4387551.0,17462.983200000002,20.989283180236818
15422,BOYACÁ,PUERTO BOYACÁ,44_64_4_15,15572,5.9399999999999995,0.0,172.55,3.5748000222444536
41810,GUAVIARE,EL RETORNO,97_91_2_17,95025,5.75414880455,1414633.0,7613.32,2.6862816506624223
79045,PUTUMAYO,PUERTO GUZMÁN,121_59_4_20,86571,0.45,34396.0,2241.7599999999998,0.8068900015950203
13843,BOLÍVAR,SANTA ROSA DEL SUR,27_65_1_9,13688,7.1174531,462038.0,1421.23,3.551939183473587
17214,CAQUETÁ,CARTAGENA DEL CHAIRÁ,122_28_2_1,18150,3.2,0.0,5199.74,4.481300022602081
21419,CAQUETÁ,MILÁN,122_22_4_2,18460,2.604718708594,34012.0,0.0,2.820175347328186
89542,VICHADA,CUMARIBO,76_82_3_5,99773,3.33,0.0,5285.93,1.8088999831676482
2164,ANTIOQUIA,CÁCERES,26_94_2_19,5120,34.59100032846,1667001.0,10854.033,29.713095245361327
76500,PUTUMAYO,PUERTO ASÍS,131_8_2_5,86568,55.41116312496,9562530.0,34279.7738,44.08610038757324
55413,META,PUERTO RICO,96_58_1_3,50590,13.618147287728,1530876.0,28828.466,25.49913082122803
6536,ANTIOQUIA,TARAZÁ,33_2_1_10,5790,19.140152612874,2706262.0,36056.38,31.931890649795534
58827,NARIÑO,BARBACOAS,105_52_4_12,52079,9.58234195288,1447067.0,13099.900000000001,10.21218991279602
23388,CAQUETÁ,SAN VICENTE DEL CAGUÁN,109_61_1_21,18753,4.4,0.0,875.68,1.5915000188350676
34080,CHOCÓ,MEDIO SAN JUAN,54_87_4_3,27450,1.6989999999999998,532.0,1206.44,4.592210957724601
90821,VICHADA,LA PRIMAVERA,61_79_1_25,99524,5.33,0.0,0.0,3.6785999661684037
14908,BOLÍVAR,TIQUISIO,20_94_3_21,13810,1.0855857,1.0,0.0,1.3868381184339524
42449,GUAVIARE,EL RETORNO,99_90_1_22,95025,1.71,615838.0,2572.9900000000002,1.4243233730643987
47647,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_90_2_3,95001,12.13,771276.0,51517.11,29.33436747074127
19853,CAQUETÁ,EL PAUJÍL,108_66_3_8,18256,2.829477744814,631668.0,0.0,3.229812941849232
88817,VICHADA,CUMARIBO,74_93_2_20,99773,5.19793167109,1494715.0,0.0,4.982055046310416
89122,VICHADA,CUMARIBO,75_23_3_3,99773,6.39,0.0,13946.29,3.305000001192093
80593,PUTUMAYO,PUERTO LEGUÍZAMO,132_30_1_11,86573,9.689764473684,280087.0,6423.0560000000005,13.367439088821412
6359,ANTIOQUIA,TARAZÁ,33_14_3_4,5790,0.6573,100199.0,4911.620000000001,1.8116570138931274
28245,CAUCA,GUAPÍ,91_46_1_15,19318,1.6648648463540001,502671.0,3160.03,1.9325274538993835
61765,NARIÑO,MAGÜÍ,105_1_2_20,52427,58.70664078486,26525.0,20161.600000000002,93.24286457061767
73115,NORTE DE SANTANDER,TIBÚ,29_2_3_25,54810,2.1213,2532311.0,0.0,2.8943327951431272
1941,ANTIOQUIA,CHIGORODÓ,24_99_3_20,5172,0.304479024106,1106.0,0.0,0.36048904456198216
76638,PUTUMAYO,PUERTO CAICEDO,120_49_4_1,86569,30.1191874961,6615763.0,15143.923200000001,25.133419799804688
76387,PUTUMAYO,PUERTO ASÍS,121_84_1_19,86568,8.869252171945,6892175.0,36898.8738,15.767876558303833
89846,VICHADA,CUMARIBO,85_1_3_25,99773,8.5147,2586297.0,21913.19,18.508880101442337
53552,META,PUERTO LLERAS,82_72_2_20,50577,0.99,0.0,4971.089999999999,2.2308999359607697
1098,ANTIOQUIA,ANORÍ,33_27_1_25,5040,1.680291343748,940199.0,1579.4499999999998,2.358940095603466
74213,PUTUMAYO,ORITO,120_66_1_5,86320,9.99,0.0,55743.54,10.297799903154374
72872,NORTE DE SANTANDER,TIBÚ,22_81_3_9,54810,39.780052663,20230408.0,28350.95,61.99408723831177
20037,CAQUETÁ,FLORENCIA,107_48_3_19,18001,2.79,0.0,0.0,1.2717999613285065
9138,ARAUCA,ARAUQUITA,37_97_4_19,81065,1.53,0.0,0.0,3.4723041778802872
30490,CAUCA,PIAMONTE,121_23_1_16,19533,35.16781497938,1702014.0,6252.47,46.71005764007568
58590,NARIÑO,BARBACOAS,105_42_4_10,52079,10.813911288996,1599416.0,32867.721000000005,18.908464126586914
46271,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_45_4_7,95001,4.2457,2091162.0,41377.740000000005,6.428097162246704
18574,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_65_3_20,18150,4.14,0.0,0.0,2.557399929761887
85052,VALLE DEL CAUCA,BUENAVENTURA,78_13_2_12,76109,15.3905,1541568.0,4199.2210000000005,10.647141728401184
49221,META,LA MACARENA,109_11_2_24,50350,1.124,0.0,932.66,1.7516739825718104
28191,CAUCA,GUAPÍ,91_45_1_4,19318,24.46,0.0,5211.84,12.192077236175537
75474,PUTUMAYO,PUERTO ASÍS,120_90_3_15,86568,73.23881256813999,10313367.0,56191.8238,105.65538263320923
88908,VICHADA,CUMARIBO,75_12_2_16,99773,13.7,0.0,26938.72,19.13219983816147
69565,NORTE DE SANTANDER,SAN CALIXTO,21_97_1_14,54670,23.35700607984,1101943.0,0.0,19.70163073182106
56574,META,VISTAHERMOSA,82_92_3_19,50711,0.27,0.0,4493.67,1.1339000022411347
88559,VICHADA,CUMARIBO,74_52_2_21,99773,43.65349669653,5365621.0,32173.282,39.659961361885074
11076,BOLÍVAR,MONTECRISTO,27_13_2_25,13458,2.6391017000000003,19476.0,4468.85,3.080767983198166
62136,NARIÑO,MAGÜÍ,105_31_3_5,52427,0.99,0.0,9697.150000000001,3.4981996285915375
89807,VICHADA,CUMARIBO,85_18_3_23,99773,22.8537,7462828.0,36584.13,72.52948804855346
47204,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_59_2_9,95001,1.9304999999999999,1144809.0,5732.728,1.684985769689083
56980,META,VISTAHERMOSA,95_39_2_22,50711,5.203314003573,400638.0,10116.14,6.319321372509003
23904,CAQUETÁ,SAN VICENTE DEL CAGUÁN,94_58_1_13,18753,0.63,0.0,0.0,0.7785000181198121
1142,ANTIOQUIA,ANORÍ,33_27_3_7,5040,24.18434799844,1056468.0,5153.873,11.661782921552659
15951,CAQUETÁ,ALBANIA,121_6_2_6,18029,1.31009174312,1900.0,0.0,2.06324268206954
28908,CAUCA,LÓPEZ DE MICAY,77_99_1_24,19418,6.35512971,0.0,7139.210000000001,5.446353902816773
41498,GUAVIARE,EL RETORNO,97_84_3_22,95025,3.09654315,346080.0,6522.699999999999,2.387790704034269
